Watching for file changes with StatReloader
Not Found: /
"POST /admin/tickets/ticket/698f22be-7da8-4546-b41a-faaec6486497/change/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 16351
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
"GET /admin/tickets/ticket/698f22be-7da8-4546-b41a-faaec6486497/change/ HTTP/1.1" 200 17520
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/ HTTP/1.1" 200 16085
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"POST /admin/tickets/ticket/ HTTP/1.1" 200 11770
"GET /static/admin/js/cancel.js HTTP/1.1" 200 884
"POST /admin/tickets/ticket/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 12358
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/add/ HTTP/1.1" 200 16933
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
Web3 provider not connected. Skipping blockchain registration.
Web3 provider not connected. Skipping blockchain registration.
"POST /admin/tickets/ticket/add/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14578
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/7b00d55c-40ea-4abd-9b34-69faa05fc4f7/change/ HTTP/1.1" 200 17520
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
Web3 provider not connected. Skipping blockchain registration.
Web3 provider not connected. Skipping blockchain registration.
"POST /admin/tickets/ticket/7b00d55c-40ea-4abd-9b34-69faa05fc4f7/change/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14580
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/7b00d55c-40ea-4abd-9b34-69faa05fc4f7/change/ HTTP/1.1" 200 17528
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET / HTTP/1.1" 200 4185
"GET /tickets/mis-boletos/ HTTP/1.1" 200 2864
"GET / HTTP/1.1" 200 4185
Web3 provider not connected. Skipping blockchain registration.
Web3 provider not connected. Skipping blockchain registration.
"POST /admin/tickets/ticket/7b00d55c-40ea-4abd-9b34-69faa05fc4f7/change/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14580
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /tickets/mis-boletos/ HTTP/1.1" 200 2864
"GET /tickets/mis-boletos/ HTTP/1.1" 200 2864
"GET /tickets/mis-boletos/ HTTP/1.1" 200 2864
"GET /admin/tickets/ticket/7b00d55c-40ea-4abd-9b34-69faa05fc4f7/change/ HTTP/1.1" 200 17520
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14314
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"POST /admin/tickets/ticket/ HTTP/1.1" 200 11061
"POST /admin/tickets/ticket/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 12357
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET / HTTP/1.1" 200 4185
"GET /evento/2/ HTTP/1.1" 200 3961
"GET /tickets/buy/2/ HTTP/1.1" 200 3644
Web3 provider not connected. Skipping blockchain registration.
Web3 provider not connected. Skipping blockchain registration.
"POST /tickets/buy/2/ HTTP/1.1" 302 0
"GET /tickets/success/0482c408-3c6e-46ab-874b-f10756211de2/ HTTP/1.1" 200 3824
"GET /media/qrcodes/ticket_0482c408-3c6e-46ab-874b-f10756211de2.png HTTP/1.1" 200 1284
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14342
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/0482c408-3c6e-46ab-874b-f10756211de2/change/ HTTP/1.1" 200 17520
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/core/sitesettings/ HTTP/1.1" 200 11997
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/core/sitesettings/1/change/ HTTP/1.1" 200 12088
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"POST /admin/core/sitesettings/1/change/ HTTP/1.1" 302 0
"GET /admin/core/sitesettings/ HTTP/1.1" 200 12222
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14342
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14342
"GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
"GET /static/admin/css/changelists.css HTTP/1.1" 304 0
"GET /static/admin/css/base.css HTTP/1.1" 304 0
"GET /static/admin/css/responsive.css HTTP/1.1" 304 0
"GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
"GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
"GET /static/admin/js/core.js HTTP/1.1" 304 0
"GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
"GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
"GET /static/admin/js/urlify.js HTTP/1.1" 304 0
"GET /static/admin/js/actions.js HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
"GET /static/admin/js/theme.js HTTP/1.1" 304 0
"GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
"GET /static/admin/js/filters.js HTTP/1.1" 304 0
"GET /admin/tickets/ticket/add/ HTTP/1.1" 200 16933
"GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
Web3 provider not connected. Skipping blockchain registration.
Web3 provider not connected. Skipping blockchain registration.
"POST /admin/tickets/ticket/add/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 15198
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/d2d95ebc-4eec-420b-b2af-f2b02e13faeb/change/ HTTP/1.1" 200 17520
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket 69b5d4da-b3cb-4af5-89cb-36c2bb292dfd on blockchain.
Registered ticket 69b5d4da-b3cb-4af5-89cb-36c2bb292dfd on blockchain.
Watching for file changes with StatReloader
"GET /admin/core/sitesettings/ HTTP/1.1" 200 11997
"GET /static/admin/css/base.css HTTP/1.1" 304 0
"GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
"GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
"GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
"GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
"GET /static/admin/css/changelists.css HTTP/1.1" 304 0
"GET /static/admin/css/responsive.css HTTP/1.1" 304 0
"GET /static/admin/js/core.js HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
"GET /static/admin/js/actions.js HTTP/1.1" 304 0
"GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
"GET /static/admin/js/urlify.js HTTP/1.1" 304 0
"GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
"GET /static/admin/js/theme.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
"GET /static/admin/js/filters.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
"GET /admin/core/sitesettings/1/change/ HTTP/1.1" 200 13125
"GET /static/admin/css/forms.css HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
"GET /static/admin/css/widgets.css HTTP/1.1" 304 0
"GET /static/admin/js/change_form.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"POST /admin/core/sitesettings/1/change/ HTTP/1.1" 302 0
"GET /admin/core/sitesettings/ HTTP/1.1" 200 12222
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
"GET / HTTP/1.1" 200 4185
"GET /evento/2/ HTTP/1.1" 200 3961
"GET /tickets/buy/2/ HTTP/1.1" 200 3644
"POST /tickets/buy/2/ HTTP/1.1" 302 0
"GET /evento/2/ HTTP/1.1" 200 4146
"GET /tickets/buy/2/ HTTP/1.1" 200 3644
"GET /admin/core/sitesettings/1/change/ HTTP/1.1" 200 13236
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"POST /admin/core/sitesettings/1/change/ HTTP/1.1" 302 0
"GET /admin/core/sitesettings/ HTTP/1.1" 200 12222
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
Registered ticket 543370d3-fd91-496e-b70d-9a6cee672562 on blockchain.
Registered ticket 543370d3-fd91-496e-b70d-9a6cee672562 on blockchain.
"POST /tickets/buy/2/ HTTP/1.1" 302 0
"GET /tickets/success/543370d3-fd91-496e-b70d-9a6cee672562/ HTTP/1.1" 200 3881
"GET /media/qrcodes/ticket_543370d3-fd91-496e-b70d-9a6cee672562.png HTTP/1.1" 200 1309
"GET /admin/tickets/ticket/ HTTP/1.1" 200 15525
"GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
"GET /admin/tickets/ticket/d2d95ebc-4eec-420b-b2af-f2b02e13faeb/change/ HTTP/1.1" 200 17520
"GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/ HTTP/1.1" 200 15525
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/0482c408-3c6e-46ab-874b-f10756211de2/change/ HTTP/1.1" 200 17520
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/ HTTP/1.1" 200 15525
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/543370d3-fd91-496e-b70d-9a6cee672562/change/ HTTP/1.1" 200 17615
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET / HTTP/1.1" 200 4185
"GET /tickets/mis-boletos/ HTTP/1.1" 200 4844
"GET /media/qrcodes/ticket_0482c408-3c6e-46ab-874b-f10756211de2.png HTTP/1.1" 304 0
"GET /media/qrcodes/ticket_543370d3-fd91-496e-b70d-9a6cee672562.png HTTP/1.1" 304 0
/Users/omar/app-tiketera/tickets/models.py changed, reloading.
Watching for file changes with StatReloader
/Users/omar/app-tiketera/tickets/urls.py changed, reloading.
Watching for file changes with StatReloader
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket 7712bc89-af17-435e-bfb8-b750173fae10 on blockchain.
Registered ticket 7712bc89-af17-435e-bfb8-b750173fae10 on blockchain.
Bad Request: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket c0b0f8ee-d495-4c36-8218-738d029d270c on blockchain.
Registered ticket c0b0f8ee-d495-4c36-8218-738d029d270c on blockchain.
Forbidden: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket f1ead142-5812-4a89-99c6-44175ee6f51e on blockchain.
Registered ticket f1ead142-5812-4a89-99c6-44175ee6f51e on blockchain.
Bad Request: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket 19f9f83a-6de7-4dc2-bdb4-c2c80f040abc on blockchain.
Registered ticket 19f9f83a-6de7-4dc2-bdb4-c2c80f040abc on blockchain.
Forbidden: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket 03aecc1a-e761-478b-a4f1-f5b155b481f7 on blockchain.
Registered ticket 03aecc1a-e761-478b-a4f1-f5b155b481f7 on blockchain.
Watching for file changes with StatReloader
"GET /tickets/mis-boletos/ HTTP/1.1" 200 4844
"GET /media/qrcodes/ticket_543370d3-fd91-496e-b70d-9a6cee672562.png HTTP/1.1" 304 0
"GET /media/qrcodes/ticket_0482c408-3c6e-46ab-874b-f10756211de2.png HTTP/1.1" 304 0
"GET / HTTP/1.1" 200 4185
"GET /admin/tickets/ticket/ HTTP/1.1" 200 15525
"GET /static/admin/css/base.css HTTP/1.1" 304 0
"GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
"GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
"GET /static/admin/css/responsive.css HTTP/1.1" 304 0
"GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
"GET /static/admin/css/changelists.css HTTP/1.1" 304 0
"GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
"GET /static/admin/js/core.js HTTP/1.1" 304 0
"GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
"GET /static/admin/js/urlify.js HTTP/1.1" 304 0
"GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
"GET /static/admin/js/actions.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/js/theme.js HTTP/1.1" 304 0
"GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
"GET /static/admin/js/filters.js HTTP/1.1" 304 0
"GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
"POST /admin/tickets/ticket/ HTTP/1.1" 200 11534
"GET /static/admin/js/cancel.js HTTP/1.1" 304 0
"POST /admin/tickets/ticket/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 12358
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
"GET /admin/tickets/ticket/add/ HTTP/1.1" 200 16933
"GET /static/admin/css/forms.css HTTP/1.1" 304 0
"GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
"GET /static/admin/css/widgets.css HTTP/1.1" 304 0
"GET /static/admin/js/change_form.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
Registered ticket 3bab5e08-8b44-47a4-a0cf-7ae7c24e8421 on blockchain.
Registered ticket 3bab5e08-8b44-47a4-a0cf-7ae7c24e8421 on blockchain.
"POST /admin/tickets/ticket/add/ HTTP/1.1" 302 0
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14578
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/3bab5e08-8b44-47a4-a0cf-7ae7c24e8421/change/ HTTP/1.1" 200 17615
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /media/qrcodes/ticket_3bab5e08-8b44-47a4-a0cf-7ae7c24e8421.png HTTP/1.1" 200 1059
"GET /tickets/mis-boletos/ HTTP/1.1" 200 2864
"GET / HTTP/1.1" 200 4185
"GET /evento/2/ HTTP/1.1" 200 3961
"GET /tickets/buy/2/ HTTP/1.1" 200 3644
Registered ticket 13db66e8-f487-4b9d-9e72-57022dc574f4 on blockchain.
Registered ticket 13db66e8-f487-4b9d-9e72-57022dc574f4 on blockchain.
"POST /tickets/buy/2/ HTTP/1.1" 302 0
"GET /tickets/success/13db66e8-f487-4b9d-9e72-57022dc574f4/ HTTP/1.1" 200 3881
"GET /media/qrcodes/ticket_13db66e8-f487-4b9d-9e72-57022dc574f4.png HTTP/1.1" 200 1107
Forbidden: /tickets/api/validate/
"GET /tickets/api/validate/ HTTP/1.1" 403 65
"GET /admin/tickets/ticket/3bab5e08-8b44-47a4-a0cf-7ae7c24e8421/change/ HTTP/1.1" 200 17615
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14906
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/tickets/ticket/13db66e8-f487-4b9d-9e72-57022dc574f4/change/ HTTP/1.1" 200 17615
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /media/qrcodes/ticket_13db66e8-f487-4b9d-9e72-57022dc574f4.png HTTP/1.1" 200 1107
Forbidden: /tickets/api/validate/
"GET /tickets/api/validate/ HTTP/1.1" 403 65
Forbidden: /tickets/api/validate/
"POST /tickets/api/validate/ HTTP/1.1" 403 65
Forbidden: /tickets/api/validate/
"POST /tickets/api/validate/ HTTP/1.1" 403 54
Forbidden: /tickets/api/validate/
"POST /tickets/api/validate/ HTTP/1.1" 403 54
"POST /tickets/api/validate/ HTTP/1.1" 200 137
"GET /tickets/mis-boletos/ HTTP/1.1" 200 3779
"GET /media/qrcodes/ticket_13db66e8-f487-4b9d-9e72-57022dc574f4.png HTTP/1.1" 304 0
"GET /admin/tickets/ticket/13db66e8-f487-4b9d-9e72-57022dc574f4/change/ HTTP/1.1" 200 17623
"GET /admin/tickets/ticket/ HTTP/1.1" 200 14906
"GET /static/admin/css/base.css HTTP/1.1" 304 0
"GET /static/admin/css/responsive.css HTTP/1.1" 304 0
"GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
"GET /static/admin/css/changelists.css HTTP/1.1" 304 0
"GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
"GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
"GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
"GET /static/admin/js/core.js HTTP/1.1" 304 0
"GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
"GET /static/admin/js/actions.js HTTP/1.1" 304 0
"GET /static/admin/js/urlify.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-no.svg HTTP/1.1" 304 0
"GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
"GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
"GET /static/admin/js/filters.js HTTP/1.1" 304 0
"GET /static/admin/js/theme.js HTTP/1.1" 304 0
"GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
"GET /admin/payments/paymentmethod/ HTTP/1.1" 200 10961
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
"GET /admin/payments/paymentmethod/add/ HTTP/1.1" 200 12254
"GET /static/admin/css/forms.css HTTP/1.1" 304 0
"GET /static/admin/css/widgets.css HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
"GET /static/admin/js/change_form.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET / HTTP/1.1" 200 4185
"GET /admin/events/event/ HTTP/1.1" 200 12272
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/events/event/2/change/ HTTP/1.1" 200 19492
"GET /static/admin/js/calendar.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
"GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
Not Found: /.well-known/appspecific/com.chrome.devtools.json
"GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3031
"GET / HTTP/1.1" 200 4185
Not Found: /.well-known/appspecific/com.chrome.devtools.json
"GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3031
"POST /accounts/logout/ HTTP/1.1" 302 0
"GET / HTTP/1.1" 200 3650
Not Found: /.well-known/appspecific/com.chrome.devtools.json
"GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3031
/Users/omar/app-tiketera/users/models.py changed, reloading.
Watching for file changes with StatReloader
/Users/omar/app-tiketera/users/forms.py changed, reloading.
Watching for file changes with StatReloader
Watching for file changes with StatReloader
Watching for file changes with StatReloader
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket ece3c4b3-aaa4-440b-b2f6-54118a9e2c82 on blockchain.
Registered ticket ece3c4b3-aaa4-440b-b2f6-54118a9e2c82 on blockchain.
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket 245802b7-1bd8-4f2e-aaaf-061cb5dd8908 on blockchain.
Registered ticket 245802b7-1bd8-4f2e-aaaf-061cb5dd8908 on blockchain.
Bad Request: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket 24ad612b-f29d-4550-a320-e8a00f4ca29e on blockchain.
Registered ticket 24ad612b-f29d-4550-a320-e8a00f4ca29e on blockchain.
Forbidden: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket 6778d2fb-2c26-4929-ae80-5cab75012cc9 on blockchain.
Registered ticket 6778d2fb-2c26-4929-ae80-5cab75012cc9 on blockchain.
Bad Request: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket a41abfe9-b5c8-4079-9a12-d4ce89cc1d44 on blockchain.
Registered ticket a41abfe9-b5c8-4079-9a12-d4ce89cc1d44 on blockchain.
Forbidden: /tickets/api/validate/
Web3 provider not connected. Using simulated blockchain registration.
Web3 provider not connected. Using simulated blockchain registration.
Registered ticket ad9f3a56-fe3c-446a-aa7b-764927491254 on blockchain.
Registered ticket ad9f3a56-fe3c-446a-aa7b-764927491254 on blockchain.
Watching for file changes with StatReloader
"GET / HTTP/1.1" 200 10439
Not Found: /.well-known/appspecific/com.chrome.devtools.json
"GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 3140
"GET /evento/2/ HTTP/1.1" 200 10418
"GET /admin/events/event/2/change/ HTTP/1.1" 200 20101
"GET /static/admin/css/base.css HTTP/1.1" 304 0
"GET /static/admin/js/calendar.js HTTP/1.1" 304 0
"GET /static/admin/css/responsive.css HTTP/1.1" 304 0
"GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
"GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
"GET /static/admin/js/core.js HTTP/1.1" 304 0
"GET /static/admin/css/forms.css HTTP/1.1" 304 0
"GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
"GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
"GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
"GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
"GET /static/admin/js/actions.js HTTP/1.1" 304 0
"GET /static/admin/js/urlify.js HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/css/widgets.css HTTP/1.1" 304 0
"GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
"GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
"GET /static/admin/js/theme.js HTTP/1.1" 304 0
"GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 304 0
"GET /static/admin/js/change_form.js HTTP/1.1" 304 0
"GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
"GET / HTTP/1.1" 200 10439
"GET /static/admin/img/calendar-icons.svg HTTP/1.1" 304 0
"POST /admin/events/event/2/change/ HTTP/1.1" 302 0
"GET /admin/events/event/ HTTP/1.1" 200 12493
"GET /static/admin/css/changelists.css HTTP/1.1" 304 0
"GET /static/admin/js/filters.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
"GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
"GET /admin/events/event/1/change/ HTTP/1.1" 200 19996
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"POST /admin/events/event/1/change/ HTTP/1.1" 302 0
"GET /admin/events/event/ HTTP/1.1" 200 12478
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET / HTTP/1.1" 200 10651
"GET /media/events/images.jpeg HTTP/1.1" 200 12844
"GET /media/events/pngtree-rock-music-vector-png-image_12148024.png HTTP/1.1" 200 182625
"GET /admin/payments/paymentmethod/ HTTP/1.1" 200 10961
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/payments/transaction/ HTTP/1.1" 200 10942
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/payments/paymentmethod/ HTTP/1.1" 200 10961
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/payments/paymentmethod/add/ HTTP/1.1" 200 12254
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/payments/paymentmethod/ HTTP/1.1" 200 10961
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /admin/payments/transaction/ HTTP/1.1" 200 10942
"GET /admin/jsi18n/ HTTP/1.1" 200 3343
"GET /accounts/register/ HTTP/1.1" 200 9590
"POST /accounts/register/ HTTP/1.1" 302 0
"GET /accounts/login/ HTTP/1.1" 200 9167
"POST /accounts/login/ HTTP/1.1" 302 0
"GET / HTTP/1.1" 200 11668
"GET /media/events/pngtree-rock-music-vector-png-image_12148024.png HTTP/1.1" 304 0
"GET /media/events/images.jpeg HTTP/1.1" 304 0
"GET /evento/1/ HTTP/1.1" 200 11689
"GET /tickets/buy/1/ HTTP/1.1" 200 10253
Registered ticket ac392b49-ff03-46db-b824-478d75659061 on blockchain.
Registered ticket ac392b49-ff03-46db-b824-478d75659061 on blockchain.
"POST /tickets/buy/1/ HTTP/1.1" 302 0
"GET /tickets/success/ac392b49-ff03-46db-b824-478d75659061/ HTTP/1.1" 200 10021
"GET /media/qrcodes/ticket_ac392b49-ff03-46db-b824-478d75659061.png HTTP/1.1" 200 1070
"GET /tickets/mis-boletos/ HTTP/1.1" 200 9736
"GET /media/qrcodes/ticket_ac392b49-ff03-46db-b824-478d75659061.png HTTP/1.1" 304 0
"POST /tickets/api/validate/ HTTP/1.1" 200 124
"GET /admin/tickets/ticket/ HTTP/1.1" 200 15471
